id,name,host_id,host_is_superhost,neighbourhood_cleansed,property_type,amenities,price,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,amenities_list
1009660459160949986,Leblon - Cobertura Gen. Artigas,10607843,True,Leblon,Entire rental unit,"[""TV"", ""Room-darkening shades"", ""Ethernet connection"", ""Dedicated workspace"", ""Air conditioning"", ""Stove"", ""Oven"", ""Essentials"", ""Host greets you"", ""Clothing storage: wardrobe"", ""Fire extinguisher"", ""Iron"", ""First aid kit"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Pool"", ""Cooking basics"", ""Hot water"", ""Kitchen"", ""Coffee maker: drip coffee maker"", ""Carbon monoxide alarm"", ""Private backyard \u2013 Fully fenced"", ""Long term stays allowed"", ""Microwave"", ""Hair dryer"", ""Gym in building"", ""Free parking on premises"", ""Drying rack for clothing"", ""Cleaning products"", ""Hangers"", ""Elevator"", ""Free washer \u2013 In unit"", ""Dishes and silverware""]",,5.0,5.0,4.8,4.8,5.0,5.0,4.8,"['TV', 'Room-darkening shades', 'Ethernet connection', 'Dedicated workspace', 'Air conditioning', 'Stove', 'Oven', 'Essentials', 'Host greets you', 'Clothing storage: wardrobe', 'Fire extinguisher', 'Iron', 'First aid kit', 'Wifi', 'Refrigerator', 'Bed linens', 'Pool', 'Cooking basics', 'Hot water', 'Kitchen', 'Coffee maker: drip coffee maker', 'Carbon monoxide alarm', 'Private backyard – Fully fenced', 'Long term stays allowed', 'Microwave', 'Hair dryer', 'Gym in building', 'Free parking on premises', 'Drying rack for clothing', 'Cleaning products', 'Hangers', 'Elevator', 'Free washer – In unit', 'Dishes and silverware']"
1012259760569728370,pura vida Leblon,17893460,True,Leblon,Entire rental unit,"[""Dedicated workspace"", ""Oven"", ""TV"", ""Body soap"", ""Bed linens"", ""Shampoo"", ""Dining table"", ""Gas stove"", ""Washer"", ""Coffee"", ""Hot water"", ""Hangers"", ""Wine glasses"", ""Refrigerator"", ""Dishwasher"", ""Freezer"", ""Essentials"", ""Kitchen"", ""Hot water kettle"", ""Iron"", ""Drying rack for clothing"", ""Shared beach access"", ""Conditioner"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Dishes and silverware"", ""Cooking basics"", ""Toaster"", ""Microwave"", ""Cleaning products"", ""Free parking on premises"", ""Air conditioning""]",900.0,5.0,4.97,5.0,5.0,4.97,4.97,4.89,"['Dedicated workspace', 'Oven', 'TV', 'Body soap', 'Bed linens', 'Shampoo', 'Dining table', 'Gas stove', 'Washer', 'Coffee', 'Hot water', 'Hangers', 'Wine glasses', 'Refrigerator', 'Dishwasher', 'Freezer', 'Essentials', 'Kitchen', 'Hot water kettle', 'Iron', 'Drying rack for clothing', 'Shared beach access', 'Conditioner', 'Free dryer – In unit', 'Wifi', 'Dishes and silverware', 'Cooking basics', 'Toaster', 'Microwave', 'Cleaning products', 'Free parking on premises', 'Air conditioning']"
1013139558038738634,Apto Leblon - próximo Praia e Dias Ferreira,300574223,False,Leblon,Entire rental unit,"[""Dishes and silverware"", ""TV"", ""Building staff"", ""Pets allowed"", ""Kitchen"", ""Smoking allowed"", ""Dryer"", ""Coffee maker"", ""Refrigerator"", ""Washer"", ""Self check-in"", ""Air conditioning"", ""Wifi""]",752.0,5.0,4.75,4.75,5.0,5.0,5.0,4.75,"['Dishes and silverware', 'TV', 'Building staff', 'Pets allowed', 'Kitchen', 'Smoking allowed', 'Dryer', 'Coffee maker', 'Refrigerator', 'Washer', 'Self check-in', 'Air conditioning', 'Wifi']"
1011009760124241961,Leblon | rua do metrô | próximo Dias Ferreira,363276049,True,Leblon,Entire rental unit,"[""Electrolux stainless steel gas stove"", ""Bed linens"", ""Dining table"", ""Host greets you"", ""1 unidade  body soap"", ""Fast wifi \u2013 428 Mbps"", ""Coffee maker: espresso machine"", ""Coffee"", ""Hot water"", ""Hair dryer"", ""55 inch HDTV with Netflix, Chromecast"", ""Hangers"", ""Wine glasses"", ""Baking sheet"", ""Blender"", ""Refrigerator"", ""Stainless steel single oven"", ""Freezer"", ""Essentials"", ""Ceiling fan"", ""Kitchen"", ""Iron"", ""Window AC unit"", ""Drying rack for clothing"", ""Shared beach access"", ""35ml (brinde)  shampoo"", ""Free washer \u2013 In unit"", ""35ml (brinde)  conditioner"", ""Dishes and silverware"", ""Cooking basics"", ""Free street parking"", ""Clothing storage: wardrobe"", ""Microwave"", ""Portable fans"", ""Cleaning products""]",282.0,4.4,4.4,4.6,5.0,4.93,5.0,4.0,"['Electrolux stainless steel gas stove', 'Bed linens', 'Dining table', 'Host greets you', '1 unidade  body soap', 'Fast wifi – 428 Mbps', 'Coffee maker: espresso machine', 'Coffee', 'Hot water', 'Hair dryer', '55 inch HDTV with Netflix, Chromecast', 'Hangers', 'Wine glasses', 'Baking sheet', 'Blender', 'Refrigerator', 'Stainless steel single oven', 'Freezer', 'Essentials', 'Ceiling fan', 'Kitchen', 'Iron', 'Window AC unit', 'Drying rack for clothing', 'Shared beach access', '35ml (brinde)  shampoo', 'Free washer – In unit', '35ml (brinde)  conditioner', 'Dishes and silverware', 'Cooking basics', 'Free street parking', 'Clothing storage: wardrobe', 'Microwave', 'Portable fans', 'Cleaning products']"
1013683165050128403,Charmoso apart-hotel 1 quarto 1 banheiro,383732288,False,Leblon,Entire rental unit,"[""Dedicated workspace"", ""Oven"", ""TV"", ""Clothing storage: dresser"", ""Smoking allowed"", ""Body soap"", ""Bed linens"", ""Shared pool - "", ""Host greets you"", ""Shared gym in building"", ""Hot water"", ""Cleaning available during stay"", ""Wine glasses"", ""Room-darkening shades"", ""Blender"", ""Shared sauna"", ""Freezer"", ""Essentials"", ""Kitchen"", ""Iron"", ""Drying rack for clothing"", ""Stove"", ""Wifi"", ""Dishes and silverware"", ""Cooking basics"", ""Toaster"", ""Microwave"", ""Portable fans"", ""Hammock"", ""Cleaning products"", ""Free parking on premises"", ""Elevator"", ""Air conditioning""]",599.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,"['Dedicated workspace', 'Oven', 'TV', 'Clothing storage: dresser', 'Smoking allowed', 'Body soap', 'Bed linens', 'Shared pool - ', 'Host greets you', 'Shared gym in building', 'Hot water', 'Cleaning available during stay', 'Wine glasses', 'Room-darkening shades', 'Blender', 'Shared sauna', 'Freezer', 'Essentials', 'Kitchen', 'Iron', 'Drying rack for clothing', 'Stove', 'Wifi', 'Dishes and silverware', 'Cooking basics', 'Toaster', 'Microwave', 'Portable fans', 'Hammock', 'Cleaning products', 'Free parking on premises', 'Elevator', 'Air conditioning']"
1016104051662596370,Estúdio charmoso no Leblon,47844127,False,Leblon,Entire rental unit,"[""Dedicated workspace"", ""Paid parking garage off premises"", ""Body soap"", ""Bed linens"", ""Clothing storage"", ""Shampoo"", ""Dining table"", ""Lockbox"", ""Electric stove"", ""Hot water"", ""Hair dryer"", ""Hangers"", ""First aid kit"", ""Coffee maker"", ""Wine glasses"", ""Room-darkening shades"", ""Cleaning available during stay"", ""Blender"", ""Essentials"", ""Pets allowed"", ""Kitchen"", ""Long term stays allowed"", ""Conditioner"", ""Wifi"", ""55 inch HDTV"", ""Cooking basics"", ""Dishes and silverware"", ""Free street parking"", ""Microwave"", ""Private entrance"", ""Extra pillows and blankets"", ""Paid parking on premises"", ""Elevator"", ""Luggage dropoff allowed"", ""Self check-in"", ""Air conditioning""]",408.0,4.85,4.95,4.9,4.75,4.85,5.0,4.6,"['Dedicated workspace', 'Paid parking garage off premises', 'Body soap', 'Bed linens', 'Clothing storage', 'Shampoo', 'Dining table', 'Lockbox', 'Electric stove', 'Hot water', 'Hair dryer', 'Hangers', 'First aid kit', 'Coffee maker', 'Wine glasses', 'Room-darkening shades', 'Cleaning available during stay', 'Blender', 'Essentials', 'Pets allowed', 'Kitchen', 'Long term stays allowed', 'Conditioner', 'Wifi', '55 inch HDTV', 'Cooking basics', 'Dishes and silverware', 'Free street parking', 'Microwave', 'Private entrance', 'Extra pillows and blankets', 'Paid parking on premises', 'Elevator', 'Luggage dropoff allowed', 'Self check-in', 'Air conditioning']"
1018035206926147728,Melhor local do Leblon.,30738197,False,Leblon,Entire rental unit,"[""Dedicated workspace"", ""Oven"", ""TV"", ""Smoking allowed"", ""Bed linens"", ""Dining table"", ""Gas stove"", ""Host greets you"", ""Washer"", ""Paid street parking off premises"", ""Laundromat nearby"", ""Hot water"", ""Hair dryer"", ""Hangers"", ""Wine glasses"", ""Room-darkening shades"", ""Baking sheet"", ""Refrigerator"", ""Essentials"", ""Pets allowed"", ""Kitchen"", ""Hot water kettle"", ""Iron"", ""Free dryer \u2013 In unit"", ""Wifi"", ""Dishes and silverware"", ""Cooking basics"", ""Clothing storage: wardrobe"", ""Microwave"", ""Private entrance"", ""Cleaning products"", ""Elevator"", ""Beach access \u2013 Beachfront"", ""Air conditioning""]",983.0,5.0,5.0,4.9,5.0,4.8,4.9,4.6,"['Dedicated workspace', 'Oven', 'TV', 'Smoking allowed', 'Bed linens', 'Dining table', 'Gas stove', 'Host greets you', 'Washer', 'Paid street parking off premises', 'Laundromat nearby', 'Hot water', 'Hair dryer', 'Hangers', 'Wine glasses', 'Room-darkening shades', 'Baking sheet', 'Refrigerator', 'Essentials', 'Pets allowed', 'Kitchen', 'Hot water kettle', 'Iron', 'Free dryer – In unit', 'Wifi', 'Dishes and silverware', 'Cooking basics', 'Clothing storage: wardrobe', 'Microwave', 'Private entrance', 'Cleaning products', 'Elevator', 'Beach access – Beachfront', 'Air conditioning']"
1018333267129990483,Studio Tres,105339684,True,Leblon,Entire rental unit,"[""Mini fridge"", ""Dedicated workspace"", ""TV"", ""Children\u2019s books and toys"", ""Body soap"", ""Bed linens"", ""Dining table"", ""Host greets you"", ""Trash compactor"", ""Paid parking lot off premises"", ""Keypad"", ""Laundromat nearby"", ""Coffee"", ""Hot water"", ""Hair dryer"", ""Bikes"", ""Hangers"", ""Coffee maker"", ""Wine glasses"", ""Blender"", ""Pack \u2019n play/Travel crib - available upon request"", ""Refrigerator"", ""Children\u2019s dinnerware"", ""Changing table - available upon request"", ""Essentials"", ""Kitchen"", ""Bread maker"", ""Long term stays allowed"", ""Iron"", ""Drying rack for clothing"", ""Stove"", ""Shared beach access"", ""Books and reading material"", ""Wifi"", ""Dishes and silverware"", ""Cooking basics"", ""Free street parking"", ""Clothing storage: wardrobe"", ""Microwave"", ""Private entrance"", ""Alexa  sound system with Bluetooth and aux"", ""Crib"", ""Cleaning products"", ""Extra pillows and blankets"", ""Luggage dropoff allowed"", ""Self check-in"", ""Air conditioning""]",305.0,4.95,4.95,5.0,4.95,5.0,4.95,4.91,"['Mini fridge', 'Dedicated workspace', 'TV', 'Children’s books and toys', 'Body soap', 'Bed linens', 'Dining table', 'Host greets you', 'Trash compactor', 'Paid parking lot off premises', 'Keypad', 'Laundromat nearby', 'Coffee', 'Hot water', 'Hair dryer', 'Bikes', 'Hangers', 'Coffee maker', 'Wine glasses', 'Blender', 'Pack ’n play/Travel crib - available upon request', 'Refrigerator', 'Children’s dinnerware', 'Changing table - available upon request', 'Essentials', 'Kitchen', 'Bread maker', 'Long term stays allowed', 'Iron', 'Drying rack for clothing', 'Stove', 'Shared beach access', 'Books and reading material', 'Wifi', 'Dishes and silverware', 'Cooking basics', 'Free street parking', 'Clothing storage: wardrobe', 'Microwave', 'Private entrance', 'Alexa  sound system with Bluetooth and aux', 'Crib', 'Cleaning products', 'Extra pillows and blankets', 'Luggage dropoff allowed', 'Self check-in', 'Air conditioning']"
1018758710199629618,Leblon com estilo e ótima localização,371526718,False,Leblon,Entire rental unit,"[""Dedicated workspace"", ""Oven"", ""TV"", ""Body soap"", ""Bed linens"", ""Shampoo"", ""Shower gel"", ""Dining table"", ""Gas stove"", ""Outlet covers"", ""Coffee maker: drip coffee maker, espresso machine"", ""Window guards"", ""Keypad"", ""Board games"", ""Coffee"", ""Hot water"", ""Hair dryer"", ""Hangers"", ""Cleaning available during stay"", ""Wine glasses"", ""Room-darkening shades"", ""Baby monitor - available upon request"", ""Baking sheet"", ""Blender"", ""Pack \u2019n play/Travel crib - available upon request"", ""Children\u2019s dinnerware"", ""Freezer"", ""Changing table - available upon request"", ""Babysitter recommendations"", ""Ceiling fan"", ""Fire extinguisher"", ""Kitchen"", ""Table corner guards"", ""Electrolux refrigerator"", ""Bread maker"", ""Hot water kettle"", ""Long term stays allowed"", ""Iron"", ""Drying rack for clothing"", ""Conditioner"", ""Free dryer \u2013 In unit"", ""Crib - available upon request"", ""Free washer \u2013 In unit"", ""Books and reading material"", ""Wifi"", ""Cooking basics"", ""Dishes and silverware"", ""Toaster"", ""Clothing storage: wardrobe"", ""Microwave"", ""Children\u2019s books and toys for ages 0-2 years old, 2-5 years old, and 5-10 years old"", ""Cleaning products"", ""Extra pillows and blankets"", ""Elevator"", ""Self check-in"", ""Air conditioning""]",659.0,4.9,4.9,4.9,4.88,4.93,4.9,4.88,"['Dedicated workspace', 'Oven', 'TV', 'Body soap', 'Bed linens', 'Shampoo', 'Shower gel', 'Dining table', 'Gas stove', 'Outlet covers', 'Coffee maker: drip coffee maker, espresso machine', 'Window guards', 'Keypad', 'Board games', 'Coffee', 'Hot water', 'Hair dryer', 'Hangers', 'Cleaning available during stay', 'Wine glasses', 'Room-darkening shades', 'Baby monitor - available upon request', 'Baking sheet', 'Blender', 'Pack ’n play/Travel crib - available upon request', 'Children’s dinnerware', 'Freezer', 'Changing table - available upon request', 'Babysitter recommendations', 'Ceiling fan', 'Fire extinguisher', 'Kitchen', 'Table corner guards', 'Electrolux refrigerator', 'Bread maker', 'Hot water kettle', 'Long term stays allowed', 'Iron', 'Drying rack for clothing', 'Conditioner', 'Free dryer – In unit', 'Crib - available upon request', 'Free washer – In unit', 'Books and reading material', 'Wifi', 'Cooking basics', 'Dishes and silverware', 'Toaster', 'Clothing storage: wardrobe', 'Microwave', 'Children’s books and toys for ages 0-2 years old, 2-5 years old, and 5-10 years old', 'Cleaning products', 'Extra pillows and blankets', 'Elevator', 'Self check-in', 'Air conditioning']"
1020194473125366188,Leblon praia /Melhor  localização perfeita Rio top,106226420,False,Leblon,Entire rental unit,"[""Coffee maker: drip coffee maker"", ""Bed linens"", ""32 inch HDTV"", ""Dining table"", ""Paid parking lot off premises"", ""Keypad"", ""Laundromat nearby"", ""Coffee"", ""Hot water"", ""Hair dryer"", ""Bikes"", ""Hangers"", ""Room-darkening shades"", ""Stainless steel gas stove"", ""Baking sheet"", ""Blender"", ""Refrigerator"", ""Essentials"", ""Children\u2019s bikes"", ""Pets allowed"", ""Kitchen"", ""City skyline view"", ""Hot water kettle"", ""Iron"", ""Window AC unit"", ""Long term stays allowed"", ""Courtyard view"", ""Drying rack for clothing"", ""Shared beach access"", ""Free washer \u2013 In unit"", ""Wifi"", ""Dishes and silverware"", ""Cooking basics"", ""Clothing storage: wardrobe"", ""Microwave"", ""Stainless steel oven"", ""Lg sound system"", ""Portable fans"", ""Cleaning products"", ""Extra pillows and blankets"", ""Elevator"", ""Self check-in""]",352.0,4.5,4.7,4.2,4.9,5.0,5.0,4.6,"['Coffee maker: drip coffee maker', 'Bed linens', '32 inch HDTV', 'Dining table', 'Paid parking lot off premises', 'Keypad', 'Laundromat nearby', 'Coffee', 'Hot water', 'Hair dryer', 'Bikes', 'Hangers', 'Room-darkening shades', 'Stainless steel gas stove', 'Baking sheet', 'Blender', 'Refrigerator', 'Essentials', 'Children’s bikes', 'Pets allowed', 'Kitchen', 'City skyline view', 'Hot water kettle', 'Iron', 'Window AC unit', 'Long term stays allowed', 'Courtyard view', 'Drying rack for clothing', 'Shared beach access', 'Free washer – In unit', 'Wifi', 'Dishes and silverware', 'Cooking basics', 'Clothing storage: wardrobe', 'Microwave', 'Stainless steel oven', 'Lg sound system', 'Portable fans', 'Cleaning products', 'Extra pillows and blankets', 'Elevator', 'Self check-in']"
1019139270555235057,LeblonApartment. AtaulfoDePaiva.,32416144,False,Leblon,Entire rental unit,"[""TV"", ""Bed linens"", ""Dining table"", ""Bidet"", ""Waterfront"", ""Coffee maker: espresso machine"", ""Hot water"", ""Hair dryer"", ""Hangers"", ""Room-darkening shades"", ""Exterior security cameras on property"", ""Consul refrigerator"", ""Ceiling fan"", ""Pets allowed"", ""Kitchen"", ""Iron"", ""Drying rack for clothing"", ""Wifi"", ""Dishes and silverware"", ""Microwave"", ""Cleaning products"", ""Luggage dropoff allowed"", ""Air conditioning""]",430.0,4.71,5.0,4.86,5.0,5.0,5.0,4.71,"['TV', 'Bed linens', 'Dining table', 'Bidet', 'Waterfront', 'Coffee maker: espresso machine', 'Hot water', 'Hair dryer', 'Hangers', 'Room-darkening shades', 'Exterior security cameras on property', 'Consul refrigerator', 'Ceiling fan', 'Pets allowed', 'Kitchen', 'Iron', 'Drying rack for clothing', 'Wifi', 'Dishes and silverware', 'Microwave', 'Cleaning products', 'Luggage dropoff allowed', 'Air conditioning']"
1023035133589599990,"Leblon, silencioso, ótima localização, vista livre",546080473,False,Leblon,Entire rental unit,"[""Dedicated workspace"", ""Private patio or balcony"", ""Smoking allowed"", ""Body soap"", ""Bed linens"", ""Dining table"", ""Host greets you"", ""Gym in building"", ""Coffee maker: espresso machine"", ""Laundromat nearby"", ""Hot water"", ""Hair dryer"", ""Brastemp  refrigerator"", ""Hangers"", ""Cleaning available during stay"", ""Wine glasses"", ""Room-darkening shades"", ""48 inch HDTV with Netflix, standard cable"", ""Stainless steel gas stove"", ""Baking sheet"", ""Blender"", ""AC - split type ductless system"", ""Free residential garage on premises \u2013 2 spaces"", ""Shared sauna"", ""Essentials"", ""Ceiling fan"", ""Pool view"", ""Kitchen"", ""Shared indoor pool - available all year, open specific hours, heated"", ""Long term stays allowed"", ""Iron"", ""Window AC unit"", ""Shared hot tub - available all year, open specific hours"", ""Drying rack for clothing"", ""Shared beach access"", ""Free washer \u2013 In unit"", ""Wifi"", ""Dishes and silverware"", ""Cooking basics"", ""Toaster"", ""Clothing storage: wardrobe"", ""Microwave"", ""Exercise equipment"", ""Lake access"", ""Sound system"", ""Portable fans"", ""Cleaning products"", ""Extra pillows and blankets"", ""Elevator"", ""Luggage dropoff allowed""]",1106.0,4.5,5.0,4.5,5.0,5.0,5.0,4.0,"['Dedicated workspace', 'Private patio or balcony', 'Smoking allowed', 'Body soap', 'Bed linens', 'Dining table', 'Host greets you', 'Gym in building', 'Coffee maker: espresso machine', 'Laundromat nearby', 'Hot water', 'Hair dryer', 'Brastemp  refrigerator', 'Hangers', 'Cleaning available during stay', 'Wine glasses', 'Room-darkening shades', '48 inch HDTV with Netflix, standard cable', 'Stainless steel gas stove', 'Baking sheet', 'Blender', 'AC - split type ductless system', 'Free residential garage on premises – 2 spaces', 'Shared sauna', 'Essentials', 'Ceiling fan', 'Pool view', 'Kitchen', 'Shared indoor pool - available all year, open specific hours, heated', 'Long term stays allowed', 'Iron', 'Window AC unit', 'Shared hot tub - available all year, open specific hours', 'Drying rack for clothing', 'Shared beach access', 'Free washer – In unit', 'Wifi', 'Dishes and silverware', 'Cooking basics', 'Toaster', 'Clothing storage: wardrobe', 'Microwave', 'Exercise equipment', 'Lake access', 'Sound system', 'Portable fans', 'Cleaning products', 'Extra pillows and blankets', 'Elevator', 'Luggage dropoff allowed']"
